	id	0	1	2	3	4	5	6	7	8	9
25	subject100	0.00018825741	0.091233484	0.00014170285	0.9083006	0.00013608398	8.451115e-07	7.052243e-08	4.3362115e-07	4.2411233e-07	4.380718e-07
26	subject100	0.00062724197	0.00091715326	0.00047213005	0.9975227	0.00045340892	2.8157692e-06	2.3496888e-07	1.4447527e-06	1.4130709e-06	1.4595814e-06
27	subject100	0.000119801734	0.31313443	9.017572e-05	0.6865647	8.6604305e-05	5.3780525e-07	4.4878497e-08	2.7594433e-07	2.6989318e-07	2.7877658e-07
28	subject100	0.00035946493	0.0005256096	0.000270601	0.24100693	0.7578355	1.6136838e-06	1.3465787e-07	8.2797055e-07	8.098141e-07	8.3646876e-07
29	subject100	8.5540196e-05	0.00012507352	6.4385065e-05	0.9402281	0.059495687	3.8399054e-07	3.2043047e-08	1.9702303e-07	1.9270253e-07	1.9904525e-07
30	subject100	0.00061831047	0.00090409355	0.0004654072	0.997558	0.00044695265	2.7756744e-06	2.3162306e-07	1.4241803e-06	1.3929496e-06	1.4387979e-06
31	subject100	0.00013367453	0.0001954589	0.13672918	0.8628435	9.663052e-05	6.00082e-07	5.007534e-08	3.0789812e-07	3.0114626e-07	3.1105836e-07
32	subject100	0.0019522336	0.0028545558	0.9864101	0.0073489654	0.001411194	8.7638255e-06	7.3131923e-07	4.496661e-06	4.3980544e-06	4.542814e-06
33	subject100	0.97960144	0.0044425256	0.002286913	0.01143717	0.0021962312	1.363908e-05	1.138147e-06	6.9981224e-06	6.844661e-06	7.0699502e-06
34	subject100	0.00022804475	0.24148451	0.00017165518	0.7579481	0.00016484674	1.023722e-06	8.5427025e-08	5.25265e-07	5.1374656e-07	5.306563e-07
35	subject100	0.00011554048	0.00016894328	8.697031e-05	0.3136008	0.6860278	5.1867596e-07	4.3282206e-08	2.661292e-07	2.602933e-07	2.6886073e-07
36	subject100	0.00039354735	0.00057544495	0.00029622624	0.4328431	0.56588614	1.7666842e-06	1.4742537e-07	9.0647404e-07	8.8659607e-07	9.1577795e-07
37	subject100	6.713897e-05	9.8215576e-05	5.053664e-05	0.49852613	0.50125843	3.013954e-07	2.515069e-08	1.54644e-07	1.5125283e-07	1.5623125e-07
38	subject100	0.00037968904	0.0005551813	0.00028579496	0.73687106	0.26190424	1.7044724e-06	1.4223394e-07	8.745536e-07	8.553756e-07	8.835299e-07
39	subject100	2.5019835e-05	3.654266e-05	1.881151e-05	0.9521731	0.047746003	1.12177965e-07	9.36097e-09	5.7557774e-08	5.6295598e-08	5.814854e-08
40	subject100	0.00010794057	0.00015782789	8.124628e-05	0.99957377	7.80343e-05	4.8455036e-07	4.043451e-08	2.4861959e-07	2.4316765e-07	2.511714e-07
41	subject100	0.00022209031	0.27421215	0.00016716914	0.72523844	0.0001605484	9.969917e-07	8.3196454e-08	5.115499e-07	5.003322e-07	5.1680036e-07
42	subject100	8.3810424e-05	0.00012257753	6.308927e-05	0.9996691	6.059902e-05	3.7623568e-07	3.139592e-08	1.9304404e-07	1.888108e-07	1.9502542e-07
43	subject100	5.4941254e-05	8.034688e-05	4.135472e-05	0.9997831	3.97149e-05	2.4663828e-07	2.0581346e-08	1.2654849e-07	1.2377342e-07	1.2784736e-07
44	subject100	0.00068440597	0.0010007384	0.0005151578	0.48383284	0.5139588	3.0723857e-06	2.5638286e-07	1.5764208e-06	1.5418517e-06	1.592601e-06
45	subject100	0.00035504205	0.0005191615	0.00026726202	0.9342326	0.06462186	1.593829e-06	1.3300102e-07	8.177832e-07	7.998501e-07	8.261768e-07
46	subject100	8.925806e-05	0.0001305203	6.7185254e-05	0.9996477	6.452119e-05	4.006908e-07	3.3436642e-08	2.0559182e-07	2.0108341e-07	2.0770199e-07
47	subject100	8.193816e-05	0.00011980834	6.167897e-05	0.99967676	5.923719e-05	3.6780787e-07	3.0692643e-08	1.887198e-07	1.8458138e-07	1.9065679e-07
48	subject100	0.00022545939	0.00032966872	0.00016970508	0.99910986	0.00016297583	1.012116e-06	8.4458534e-08	5.1931e-07	5.079221e-07	5.2464014e-07
49	subject100	0.00022008058	0.0003218018	0.00016566034	0.9991307	0.00015908771	9.879698e-07	8.24436e-08	5.069208e-07	4.9580456e-07	5.1212373e-07
50	subject100	7.6536155e-05	0.00011191116	5.761074e-05	0.575708	0.4240469	3.4358055e-07	2.8670934e-08	1.7628892e-07	1.724231e-07	1.7809832e-07
51	subject100	0.00046806392	0.22889896	0.0003523238	0.7699369	0.00033834527	2.1011986e-06	1.7533975e-07	1.0781112e-06	1.0544694e-06	1.0891767e-06
52	subject100	0.0001483094	0.000216858	0.00011163896	0.8591647	0.14035621	6.6577974e-07	5.555765e-08	3.416072e-07	3.3411615e-07	3.4511342e-07
53	subject100	0.00066156633	0.0009673423	0.00049796625	0.99738723	0.00047822067	2.9698556e-06	2.47827e-07	1.5238134e-06	1.4903978e-06	1.5394536e-06
54	subject100	0.00011906323	0.00017409114	0.025760837	0.41293675	0.56100655	5.344805e-07	4.460105e-08	2.742384e-07	2.6822468e-07	2.7705315e-07
55	subject100	0.0001648063	0.00024097977	0.00012405102	0.76868516	0.23078063	7.3983654e-07	6.17375e-08	3.7960524e-07	3.7128092e-07	3.8350146e-07
56	subject100	7.663397e-05	0.0001120542	5.7683006e-05	0.89720523	0.10254808	3.440197e-07	2.8707579e-08	1.7651423e-07	1.7264348e-07	1.7832596e-07
57	subject100	9.463932e-05	0.53004074	7.123747e-05	0.4697259	6.841955e-05	4.24848e-07	3.5452498e-08	2.1798671e-07	2.132065e-07	2.202241e-07
58	subject100	9.2069175e-05	0.0001346474	6.930614e-05	0.8316527	0.16805097	4.1331026e-07	3.4489705e-08	2.1206678e-07	2.0741639e-07	2.142434e-07
59	subject100	0.00011335695	0.00016575864	8.532468e-05	0.99955267	8.194539e-05	5.088738e-07	4.246424e-08	2.6109979e-07	2.5537418e-07	2.637797e-07
60	subject100	5.4848802e-05	8.022245e-05	4.1300806e-05	0.99978334	3.9648072e-05	2.4622327e-07	2.0546713e-08	1.2633554e-07	1.2356514e-07	1.2763223e-07
61	subject100	9.075571e-05	0.00013271111	0.11947582	0.8802353	6.56054e-05	4.0741395e-07	3.3997672e-08	2.0904142e-07	2.0445736e-07	2.1118699e-07
62	subject100	0.10873826	0.00017132159	8.819038e-05	0.89091825	8.46976e-05	5.2596477e-07	4.389044e-08	2.6986908e-07	2.6395114e-07	2.7263897e-07
63	subject100	7.311012e-05	0.14821884	5.5041666e-05	0.8515996	5.284912e-05	3.2820063e-07	2.7387518e-08	1.6839758e-07	1.6470482e-07	1.7012599e-07
64	subject100	0.00036949478	0.00054027524	0.00027812168	0.9985409	0.00026709345	1.6587092e-06	1.3841512e-07	8.5107274e-07	8.324097e-07	8.5980804e-07
65	subject100	0.00050152006	0.0007333405	0.0003775071	0.37591806	0.62246305	2.2513875e-06	1.8787263e-07	1.1551721e-06	1.1298404e-06	1.1670286e-06
66	subject100	7.364578e-05	0.000107684864	5.5433768e-05	0.51854086	0.48122293	3.306053e-07	2.7588182e-08	1.696314e-07	1.6591157e-07	1.7137248e-07
67	subject100	0.00015761345	0.00023046238	0.00011864816	0.76843464	0.23105668	7.0754686e-07	5.904301e-08	3.6303763e-07	3.5507662e-07	3.667638e-07
68	subject100	0.00011630645	0.00017006353	8.754841e-05	0.880036	0.11958647	5.220865e-07	4.3566807e-08	2.6787916e-07	2.6200485e-07	2.7062862e-07
69	subject100	0.00043285065	0.00063291425	0.00032581014	0.9982906	0.00031289094	1.9431218e-06	1.6214864e-07	9.97003e-07	9.751399e-07	1.007236e-06
70	subject100	0.0002523642	0.00036900694	0.00018995655	0.99900335	0.0001824243	1.1328951e-06	9.4537256e-08	5.8128103e-07	5.685342e-07	5.872472e-07
71	subject100	0.001355596	0.0019821525	0.9905635	0.0051029897	0.0009799078	6.0854436e-06	5.07815e-07	3.122401e-06	3.0539302e-06	3.154449e-06
72	subject100	0.000106128035	0.000155188	7.9892896e-05	0.99958074	7.6715834e-05	4.7642226e-07	3.975624e-08	2.4444913e-07	2.3908862e-07	2.469581e-07
73	subject100	0.0003212645	0.00046975294	0.00024182408	0.28929648	0.70966697	1.4421972e-06	1.2034774e-07	7.399819e-07	7.237549e-07	7.4757696e-07
74	subject100	6.780483e-05	0.08000367	5.103268e-05	0.9198279	4.901274e-05	3.0435734e-07	2.5397856e-08	1.5616375e-07	1.5273925e-07	1.5776659e-07
75	subject100	0.00017223263	0.00025183856	0.00012964087	0.99931973	0.0001245003	7.7317424e-07	6.451945e-08	3.9671062e-07	3.880112e-07	4.007824e-07
76	subject100	0.000103672435	0.00015158983	7.803785e-05	0.9995903	7.494078e-05	4.6539876e-07	3.8836358e-08	2.3879304e-07	2.3355658e-07	2.4124398e-07
77	subject100	5.3725544e-05	7.8569006e-05	0.09559387	0.9042351	3.884283e-05	2.4118083e-07	2.0125935e-08	1.237483e-07	1.2103463e-07	1.2501843e-07
78	subject100	0.00016344587	0.00023898628	0.00012303065	0.9993546	0.00011814657	7.3371626e-07	6.122678e-08	3.7646498e-07	3.6820953e-07	3.8032897e-07
79	subject100	0.0001776019	0.0002596895	0.00013369348	0.56238836	0.43703714	7.972776e-07	6.6530816e-08	4.0907787e-07	4.0010727e-07	4.132766e-07
80	subject100	0.00033287663	0.0004867322	0.0002505589	0.9986855	0.0002406236	1.4943256e-06	1.2469772e-07	7.6672865e-07	7.4991516e-07	7.745983e-07
81	subject100	0.00024810518	0.00036278163	0.00018675075	0.8400275	0.15917489	1.1137759e-06	9.29418e-08	5.7147105e-07	5.5893935e-07	5.7733655e-07
82	subject100	0.0003605903	0.3466773	0.00027142564	0.4875657	0.16512015	1.6187358e-06	1.3507943e-07	8.3056267e-07	8.1234936e-07	8.390875e-07
83	subject100	0.00019042993	0.00027843917	0.00014333428	0.99924785	0.00013766093	8.5484135e-07	7.133436e-08	4.3861345e-07	4.2899515e-07	4.431153e-07
84	subject100	0.00021768978	0.000318306	0.0001638685	0.99914026	0.00015736339	9.772372e-07	8.154799e-08	5.01414e-07	4.9041853e-07	5.065604e-07
85	subject100	0.00021158454	0.00030937893	0.00015926137	0.63702404	0.36229315	9.4983e-07	7.926093e-08	4.873515e-07	4.7666444e-07	4.9235365e-07
86	subject100	5.711631e-05	0.344366	4.298883e-05	0.6554917	4.1284216e-05	2.5638408e-07	2.1394609e-08	1.3154899e-07	1.2866427e-07	1.3289919e-07
87	subject100	0.9425319	0.012515809	0.00644286	0.032221563	0.006187384	3.842502e-05	3.2064715e-06	1.9715624e-05	1.9283283e-05	1.9917983e-05
88	subject100	0.001333521	0.9916632	0.0010037519	0.005019938	0.0009639744	5.9863455e-06	4.995455e-07	3.0715544e-06	3.0041988e-06	3.1030804e-06
89	subject100	7.737638e-05	0.00011313469	5.8239217e-05	0.9996943	5.593127e-05	3.473369e-07	2.8984394e-08	1.7821628e-07	1.743082e-07	1.8004548e-07
90	subject100	0.00011145041	0.00016294824	8.388212e-05	0.9995601	8.056594e-05	5.002704e-07	4.174631e-08	2.5668547e-07	2.5105663e-07	2.5932005e-07
91	subject100	0.00014946808	0.0668819	0.000112524496	0.9327464	0.00010804734	6.709812e-07	5.59917e-08	3.4427603e-07	3.3672646e-07	3.4780965e-07
92	subject100	0.00040662708	0.0005945701	0.00030607145	0.99839413	0.00029393495	1.8254008e-06	1.5232511e-07	9.366011e-07	9.160625e-07	9.462143e-07
93	subject100	0.00032700697	0.0004781496	0.00024614076	0.99870837	0.00023638066	1.467976e-06	1.224989e-07	7.532088e-07	7.366918e-07	7.6093966e-07
94	subject100	0.00074846577	0.0010944067	0.0005633762	0.99704385	0.0005410369	3.3599583e-06	2.8038008e-07	1.7239724e-06	1.6861677e-06	1.7416671e-06
95	subject100	0.00026428894	0.00038644328	0.0001989324	0.5033047	0.49584308	1.1864267e-06	9.900433e-08	6.0874777e-07	5.953986e-07	6.149959e-07
96	subject100	7.641699e-05	0.000111734924	0.086419046	0.9133367	5.5237888e-05	3.4303946e-07	2.8625783e-08	1.760113e-07	1.7215156e-07	1.7781785e-07
97	subject100	0.00044019494	0.00064365304	0.00033133823	0.99826163	0.00031819983	1.9760912e-06	1.6489984e-07	1.0139194e-06	9.916853e-07	1.0243261e-06
98	subject100	8.147539e-05	0.00011917042	6.132717e-05	0.5016667	0.49807146	3.6575338e-07	3.0521203e-08	1.8766566e-07	1.8355036e-07	1.8959183e-07
99	subject100	0.00023546407	0.00034432713	0.00017723569	0.99907005	0.00017020784	1.0570283e-06	8.8206356e-08	5.4235426e-07	5.30461e-07	5.479209e-07
100	subject100	0.00034857786	0.00050968595	0.000262375	0.9986235	0.00025197116	1.5647964e-06	1.3057833e-07	8.0288675e-07	7.8528035e-07	8.1112745e-07
101	subject100	0.0004534716	0.00066306617	0.0003413317	0.55106205	0.447474	2.035692e-06	1.6987337e-07	1.0445001e-06	1.0215954e-06	1.0552208e-06
102	subject100	0.14806756	0.00035063503	0.0001804991	0.85122865	0.0001733483	1.0764912e-06	8.9830486e-08	5.5234057e-07	5.402283e-07	5.580097e-07
103	subject100	0.00010477543	0.00015319268	7.886293e-05	0.99958646	7.5731325e-05	4.7030824e-07	3.924604e-08	2.4131205e-07	2.3602036e-07	2.4378886e-07
104	subject100	0.00030486108	0.0004457679	0.00022947138	0.9987961	0.00022037498	1.3685603e-06	1.14202926e-07	7.0219926e-07	6.8680083e-07	7.0940655e-07
105	subject100	0.00020647136	0.00030190794	0.00015541264	0.9991846	0.00014925013	9.268762e-07	7.73455e-08	4.755741e-07	4.651453e-07	4.8045536e-07
106	subject100	0.0006475193	0.0009468085	0.00048739294	0.23787035	0.7600388	2.9067967e-06	2.4256488e-07	1.4914582e-06	1.4587522e-06	1.5067664e-06
107	subject100	0.00027204858	0.0003978283	0.00020477557	0.49345273	0.5056688	1.2212607e-06	1.0191114e-07	6.266208e-07	6.128798e-07	6.330524e-07
108	subject100	0.00026173843	0.00038271863	0.23378481	0.7653787	0.00018920524	1.1749772e-06	9.80489e-08	6.0287306e-07	5.8965276e-07	6.090609e-07
109	subject100	0.00023173926	0.0003388431	0.00017442887	0.9990848	0.00016751647	1.0402886e-06	8.6809465e-08	5.3376516e-07	5.220603e-07	5.392437e-07
110	subject100	0.0004789477	0.00070032163	0.00036051634	0.9981085	0.00034621274	2.1500573e-06	1.7941689e-07	1.1031802e-06	1.0789888e-06	1.1145032e-06
111	subject100	0.00036621353	0.00053549703	0.00027567145	0.680273	0.3185453	1.6439792e-06	1.3718594e-07	8.435149e-07	8.2501754e-07	8.521726e-07
112	subject100	0.00034155592	0.0004994292	0.00025709797	0.13991527	0.8589828	1.5332881e-06	1.2794904e-07	7.8672e-07	7.6946816e-07	7.947948e-07
113	subject100	0.000110452034	0.00016150296	8.31401e-05	0.99956375	7.984149e-05	4.9583326e-07	4.137604e-08	2.5440877e-07	2.4882988e-07	2.5702e-07
114	subject100	7.062269e-05	0.38838688	0.15460838	0.4568807	5.103673e-05	3.1694935e-07	2.6448628e-08	1.6262463e-07	1.5905846e-07	1.642938e-07
115	subject100	0.00014961009	0.00021875987	0.00011261939	0.99940926	0.00010814733	6.7161875e-07	5.60449e-08	3.4460317e-07	3.370464e-07	3.4814013e-07
116	subject100	0.0037809697	0.005528534	0.002845966	0.014233038	0.97356707	1.6973254e-05	1.4163754e-06	8.708865e-06	8.517889e-06	8.798252e-06
117	subject100	0.000103572	0.00015144298	7.796317e-05	0.8274959	0.17216878	4.649479e-07	3.8798735e-08	2.385617e-07	2.3333031e-07	2.4101027e-07
118	subject100	8.8116816e-05	0.00012884379	6.632818e-05	0.4424792	0.5572363	3.955464e-07	3.3007357e-08	2.0295226e-07	1.9850175e-07	2.0503533e-07
119	subject100	0.0004188577	0.00061245373	0.00031527755	0.9983458	0.000302776	1.8803056e-06	1.5690678e-07	9.647724e-07	9.4361604e-07	9.746748e-07
120	subject100	0.00011532084	0.00016861159	8.679955e-05	0.9995446	8.337738e-05	5.176576e-07	4.3197225e-08	2.656067e-07	2.5978224e-07	2.6833285e-07
121	subject100	0.00026465295	0.0003869617	0.00019919926	0.9989557	0.00019130523	1.1880184e-06	9.913715e-08	6.095644e-07	5.961973e-07	6.1582085e-07
122	subject100	0.0002327928	0.00034038577	0.00017521874	0.6222306	0.37702152	1.0449992e-06	8.720256e-08	5.361822e-07	5.244243e-07	5.416855e-07
123	subject100	0.00017372842	0.31859413	0.00013076443	0.680974	0.0001255886	7.798751e-07	6.5078616e-08	4.0014876e-07	3.9137396e-07	4.0425584e-07
124	subject100	4.8365895e-05	7.072061e-05	3.6409718e-05	0.9998089	3.496183e-05	2.1712067e-07	1.8118175e-08	1.1140319e-07	1.0896024e-07	1.12546616e-07
125	subject100	0.00038571027	0.00056398555	0.00029033408	0.99847674	0.000278815	1.7315026e-06	1.4448955e-07	8.8842256e-07	8.6894045e-07	8.975412e-07
126	subject100	0.994185	0.0012664072	0.00065195694	0.0032603338	0.00062606804	3.8880207e-06	3.2444555e-07	1.9949177e-06	1.9511715e-06	2.0153934e-06
127	subject100	0.0004247837	0.00062111876	0.0003197381	0.99832225	0.00030705967	1.9069082e-06	1.591267e-07	9.78422e-07	9.569663e-07	9.884644e-07
128	subject100	0.0003199374	0.1309495	0.00024081083	0.86825484	0.00023126206	1.4361884e-06	1.1984632e-07	7.368988e-07	7.207394e-07	7.444622e-07
129	subject100	0.00026342302	0.00038517715	0.00019828061	0.99895984	0.00019041829	1.1825396e-06	9.8679955e-08	6.0675325e-07	5.9344785e-07	6.129809e-07
130	subject100	0.00038916676	0.0005690396	0.00029292892	0.998463	0.00028131704	1.7470192e-06	1.4578437e-07	8.9638405e-07	8.7672737e-07	9.055844e-07
131	subject100	0.0006683714	0.0009772927	0.0005031004	0.9973603	0.00048313974	3.0004044e-06	2.5037622e-07	1.5394877e-06	1.5057285e-06	1.5552888e-06
132	subject100	0.0028565477	0.004176844	0.980115	0.010753155	0.0020648874	1.2823406e-05	1.0700811e-06	6.5796053e-06	6.435322e-06	6.6471375e-06
133	subject100	8.5975356e-05	0.00012573159	6.471741e-05	0.46720424	0.5325187	3.859543e-07	3.220692e-08	1.9803062e-07	1.9368804e-07	2.0006318e-07
134	subject100	0.00018855777	0.00027570917	0.13891684	0.8604823	0.00013630447	8.464599e-07	7.0634954e-08	4.34313e-07	4.24789e-07	4.387707e-07
135	subject100	6.970133e-05	0.000101917285	5.247346e-05	0.6681411	0.3316343	3.1289815e-07	2.6110564e-08	1.6054598e-07	1.5702538e-07	1.621938e-07
136	subject100	0.000379457	0.00055484544	0.0002856203	0.99850154	0.00027429475	1.7034308e-06	1.4214703e-07	8.740191e-07	8.548529e-07	8.8299e-07
137	subject100	0.32568988	0.0006783497	0.0003491993	0.6729416	0.00033535267	2.082614e-06	1.737889e-07	1.0685756e-06	1.0451429e-06	1.0795433e-06
138	subject100	0.0006150997	0.0008993987	0.0004630179	0.99757075	0.00044463167	2.7612607e-06	2.3042028e-07	1.4167847e-06	1.3857162e-06	1.4313264e-06
139	subject100	0.0007089804	0.0010366712	0.0005336552	0.9971999	0.0005124945	3.1827035e-06	2.6558862e-07	1.6330242e-06	1.5972139e-06	1.6497854e-06
140	subject100	0.0009144436	0.6026917	0.00068830897	0.39503375	0.0006610158	4.105054e-06	3.4255643e-07	2.106276e-06	2.0600878e-06	2.1278945e-06
141	subject100	0.0019210585	0.0028089718	0.0014459961	0.9924128	0.0013886759	8.623877e-06	7.1964087e-07	4.4248545e-06	4.3278224e-06	4.4702706e-06
142	subject100	0.00013461123	0.00019683094	0.00010132775	0.99946856	9.730523e-05	6.042869e-07	5.0426227e-08	3.1005564e-07	3.0325648e-07	3.1323802e-07
143	subject100	0.00029139512	0.00042607792	0.00021934063	0.99884915	0.00021063822	1.3081097e-06	1.0915848e-07	6.7118253e-07	6.5646424e-07	6.7807144e-07
144	subject100	0.00017751116	0.00025955998	0.00013361406	0.99929935	0.00012832227	7.968702e-07	6.649682e-08	4.0886886e-07	3.999028e-07	4.1306544e-07
145	subject100	0.0001626496	0.00023782623	0.00012243928	0.99935764	0.00011757308	7.3015474e-07	6.092958e-08	3.746376e-07	3.6642223e-07	3.7848284e-07
146	subject100	0.00017211768	0.00025167046	0.00012956357	0.9993207	0.00012441719	7.726582e-07	6.447639e-08	3.9644584e-07	3.877522e-07	4.005149e-07
147	subject100	0.0001697692	0.00024823652	0.00012778662	0.45284337	0.5466112	7.621156e-07	6.359663e-08	3.9103648e-07	3.8246148e-07	3.9505002e-07
148	subject100	8.600865e-05	0.00012576186	6.47394e-05	0.82112265	0.17860125	3.861038e-07	3.2219393e-08	1.9810732e-07	1.9376304e-07	2.0014066e-07
149	subject100	4.212426e-05	6.160483e-05	3.1722782e-05	0.8629329	0.1369314	1.8909948e-07	1.5779877e-08	9.70257e-08	9.489803e-08	9.802155e-08
150	subject100	0.00012781176	0.00018688301	9.620321e-05	0.87185925	0.1277281	5.73753e-07	4.787825e-08	2.943889e-07	2.879333e-07	2.9741048e-07
151	subject100	9.619492e-05	0.00014070948	7.2406685e-05	0.6489133	0.3507798	4.3183127e-07	3.6035235e-08	2.2156978e-07	2.16711e-07	2.2384394e-07
152	subject100	0.00013655177	0.00019970811	0.0001027839	0.70082587	0.2987305	6.129928e-07	5.115271e-08	3.1452257e-07	3.0762544e-07	3.177508e-07
153	subject100	0.00017716152	0.00025904557	0.00013335564	0.61801434	0.38141105	7.9530065e-07	6.636584e-08	4.0806353e-07	3.9911515e-07	4.1225184e-07
154	subject100	0.00036042414	0.0005270251	0.00027129412	0.9985765	0.00026053665	1.6179899e-06	1.350172e-07	8.3018e-07	8.119751e-07	8.387008e-07
155	subject100	0.00035742912	0.00052263285	0.00026904614	0.99858844	0.00025837164	1.6045449e-06	1.3389524e-07	8.232814e-07	8.052278e-07	8.317315e-07
156	subject100	0.0010085	0.0014746286	0.00075910595	0.99601686	0.0007290055	4.527285e-06	3.7779054e-07	2.32292e-06	2.271981e-06	2.3467621e-06
157	subject100	0.00013828863	0.0002022649	0.00010409095	0.76912975	0.23042504	6.207952e-07	5.1803806e-08	3.1852596e-07	3.1154104e-07	3.2179526e-07
158	subject100	0.00018832673	0.00027537806	0.00014175502	0.63806206	0.36133057	8.454227e-07	7.0548396e-08	4.337808e-07	4.2426848e-07	4.3823306e-07
159	subject100	5.5316887e-05	8.093144e-05	4.1657215e-05	0.99978185	3.9983577e-05	2.4830683e-07	2.072058e-08	1.2740459e-07	1.2461075e-07	1.2871226e-07
160	subject100	0.0005102836	0.0007461233	0.0003841059	0.99798465	0.0003688576	2.2906872e-06	1.911521e-07	1.1753365e-06	1.1495626e-06	1.1874e-06
161	subject100	0.000119560835	0.00017481874	8.999279e-05	0.99952775	8.642648e-05	5.3671425e-07	4.4787456e-08	2.7538454e-07	2.6934566e-07	2.7821105e-07
162	subject100	0.0001836892	0.00026859692	0.00013827745	0.9992747	0.0001327818	8.2460423e-07	6.8811154e-08	4.23099e-07	4.138209e-07	4.2744165e-07
163	subject100	0.00033025662	0.03676122	0.0002485927	0.96241736	0.0002387297	1.482564e-06	1.2371625e-07	7.6069387e-07	7.440127e-07	7.6850154e-07
164	subject100	0.00024581444	0.0003594299	0.0001850265	0.9990291	0.00017769852	1.1034924e-06	9.208367e-08	5.661947e-07	5.5377865e-07	5.72006e-07
165	subject100	0.0007546639	0.0011034695	0.0005680415	0.99701935	0.00054551725	3.3877825e-06	2.8270193e-07	1.7382488e-06	1.700131e-06	1.75609e-06
